
Timeframe & Parameter Performance (sorted by total return):
|      | start               | end                 |   lookback |   z_enter |   z_exit |   max_holding |   total_return |       sharpe |            max_dd | pair      |
| 5962 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 5963 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 5964 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 5965 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 5966 | 2022-11-16 00:00:00 | 2023-11-16 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 5967 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 5968 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 5969 | 2022-04-20 00:00:00 | 2023-04-20 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 5970 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 5971 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 5972 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 5973 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 5974 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 5975 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 5976 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 5977 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 5978 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 5979 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 5980 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6012 | 2024-01-10 00:00:00 | 2025-01-09 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6014 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 5952 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6045 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6047 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6048 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6049 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6050 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6051 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6052 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6053 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6054 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6055 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6056 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6057 | 2024-05-09 00:00:00 | 2025-05-09 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6058 | 2024-05-09 00:00:00 | 2025-05-09 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6059 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6060 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6061 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6062 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6063 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6064 | 2023-01-15 00:00:00 | 2024-01-15 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6065 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6066 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6067 | 2023-05-15 00:00:00 | 2024-05-14 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6068 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6069 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6070 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6071 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6072 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6073 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6046 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6044 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6015 | 2023-12-11 00:00:00 | 2024-12-10 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6043 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6016 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6017 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6018 | 2022-01-20 00:00:00 | 2023-01-20 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6019 | 2023-12-11 00:00:00 | 2024-12-10 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6020 | 2023-12-11 00:00:00 | 2024-12-10 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6021 | 2023-12-11 00:00:00 | 2024-12-10 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6022 | 2023-12-11 00:00:00 | 2024-12-10 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6023 | 2023-12-11 00:00:00 | 2024-12-10 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6024 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6025 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6026 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6027 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6028 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6029 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6030 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6031 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6032 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6033 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6034 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6035 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6036 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6037 | 2022-06-19 00:00:00 | 2023-06-19 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6038 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | AAPL,SHEL |
| 6039 | 2024-01-10 00:00:00 | 2025-01-09 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 6040 | 2023-01-15 00:00:00 | 2024-01-15 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6041 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | AAPL,SHEL |
| 6042 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | AAPL,SHEL |
| 3017 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | VLO,XOM   |
| 5953 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | AAPL,SHEL |
|  121 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | SHEL,VLO  |
|  123 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | SHEL,VLO  |
|  114 | 2020-10-27 00:00:00 | 2021-10-27 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | SHEL,VLO  |
|  115 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | SHEL,VLO  |
|  116 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | SHEL,VLO  |
|  117 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | SHEL,VLO  |
|  118 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | SHEL,VLO  |
|  119 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         10 |       2.5 |      0.5 |            10 |    0           | nan          |       0           | SHEL,VLO  |
|  120 | 2022-05-20 00:00:00 | 2023-05-20 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | SHEL,VLO  |
|  122 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         10 |       2.5 |      1   |            20 |    0           | nan          |       0           | SHEL,VLO  |
|  124 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         10 |       2.5 |      1   |             5 |    0           | nan          |       0           | SHEL,VLO  |
|  112 | 2021-11-21 00:00:00 | 2022-11-21 00:00:00 |         10 |       2.5 |      1   |            10 |    0           | nan          |       0           | SHEL,VLO  |
|  125 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         10 |       2.5 |      0.5 |            20 |    0           | nan          |       0           | SHEL,VLO  |
|  126 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         10 |       2.5 |      0.5 |             5 |    0           | nan          |       0           | SHEL,VLO  |
